"SUID","_wks_percentile_bucket","_wkshell","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"408","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","O15499","265.0","1","0","0","0.62442151","false","0","O15499","0","0.0"
"410","50","133","3.78449031","5.252E-5","0.26423638","0.0","3","6","false","Q9NQL9","151.66666667","3","0","0","0.65193871","false","0","Q9NQL9","98038","0.36305221"
"412","75","293","3.40262664","1.3183E-4","0.2938906","0.33333333","3","6","false","Q92625","363.66666667","3","0","0","0.69967167","false","0","Q92625","329486","0.3583169"
"414","50","135","3.79837398","4.5838E-4","0.26327055","0.0","4","6","false","Q9NU19","138.25","4","0","0","0.65020325","false","0","Q9NU19","249864","0.26702335"
"416","80","344","3.20925578","5.7054E-4","0.31159872","0.02777778","9","5","false","P56524","178.66666667","9","0","0","0.72384303","false","0","P56524","979904","0.12742757"
"418","80","395","3.26979362","9.5524E-4","0.3058297","0.01724138","29","5","false","Q92917","26.03448276","29","0","0","0.7162758","false","0","Q92917","1395812","0.04821018"
"420","75","293","3.47204503","4.706E-5","0.2880147","0.0","2","6","false","O95208","432.5","2","0","0","0.69099437","false","0","O95208","208680","0.51987952"
"422","80","389","3.21125704","0.00135508","0.31140453","0.03157895","20","5","false","P51668","96.5","20","0","0","0.72359287","false","0","P51668","2071620","0.06424263"
"424","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","O43602","265.0","1","0","0","0.62442151","false","0","O43602","0","0.0"
"426","75","293","3.3427142","4.7168E-4","0.29915809","0.06666667","6","6","false","P61086","209.0","6","0","0","0.70716073","false","0","P61086","821790","0.18735012"
"428","75","294","3.33108193","3.785E-4","0.30020276","0.1","5","6","false","Q9Y2X8","311.0","5","0","0","0.70861476","false","0","Q9Y2X8","923786","0.2353298"
"430","50","141","3.77711069","9.482E-5","0.26475263","0.0","3","6","false","Q06455","171.66666667","3","0","0","0.65286116","false","0","Q06455","111856","0.35929825"
"432","65","207","3.56185116","2.4164E-4","0.28075289","0.0952381","7","6","false","Q96IK5","98.57142857","7","0","0","0.67976861","false","0","Q96IK5","353722","0.14984709"
"434","50","133","3.98361476","6.44E-6","0.25102829","0.0","2","6","false","Q9HAQ2","142.0","2","0","0","0.62704816","false","0","Q9HAQ2","7276","0.51086957"
"436","75","293","3.36898061","1.4346E-4","0.29682569","0.16666667","4","6","false","Q96DC9","346.25","4","0","0","0.70387742","false","0","Q96DC9","482284","0.29276037"
"438","50","133","3.88630394","1.2801E-4","0.25731389","0.0","2","6","false","Q9NZD8","165.5","2","0","0","0.63921201","false","0","Q9NZD8","53724","0.50152439"
"440","70","288","3.59962477","1.7468E-4","0.27780673","0.16666667","4","6","false","O95985","237.5","4","0","0","0.6750469","false","0","O95985","302254","0.28762136"
"442","90","452","3.27529706","0.00246984","0.30531582","0.01848739","35","6","false","Q9NRD5","37.08571429","35","0","0","0.71558787","false","0","Q9NRD5","2820062","0.03551973"
"444","75","293","3.47204503","4.706E-5","0.2880147","0.0","2","6","false","Q15040","432.5","2","0","0","0.69099437","false","0","Q15040","208680","0.51987952"
"446","50","133","3.81363352","1.668E-5","0.26221712","0.0","2","6","false","Q9BY77","198.0","2","0","0","0.64829581","false","0","Q9BY77","47694","0.53532609"
"448","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q9BQ24","265.0","1","0","0","0.62442151","false","0","Q9BQ24","0","0.0"
"450","50","133","3.83176986","7.486E-5","0.26097601","0.0","2","6","false","Q5PSV4","190.0","2","0","0","0.64602877","false","0","Q5PSV4","40670","0.50132626"
"452","55","147","3.55834897","3.55E-4","0.28102921","0.0","7","6","false","Q9UBR2","64.85714286","7","0","0","0.68020638","false","0","Q9UBR2","193858","0.15204082"
"454","70","234","3.40062539","5.9343E-4","0.29406356","0.05555556","9","6","false","P08631","116.33333333","9","0","0","0.69992183","false","0","P08631","709716","0.12504505"
"456","75","293","3.47204503","4.706E-5","0.2880147","0.0","2","6","false","O15344","432.5","2","0","0","0.69099437","false","0","O15344","208680","0.51987952"
"458","75","318","3.26966854","6.0285E-4","0.3058414","0.04761905","7","6","false","O15169","244.42857143","7","0","0","0.71629143","false","0","O15169","1112962","0.16704201"
"460","50","133","3.88442777","2.651E-5","0.25743818","0.0","2","6","false","Q9BSW7","205.5","2","0","0","0.63944653","false","0","Q9BSW7","55642","0.5230179"
"462","55","144","3.67479675","3.998E-5","0.27212389","0.0","3","6","false","Q96BZ8","165.33333333","3","0","0","0.66565041","false","0","Q96BZ8","112430","0.36276674"
"464","70","291","3.46178862","5.8985E-4","0.28886801","0.0","8","6","false","Q8WWY3","163.75","8","0","0","0.69227642","false","0","Q8WWY3","998006","0.14972401"
"466","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","P04808","265.0","1","0","0","0.62442151","false","0","P04808","0","0.0"
"468","50","133","3.89043152","1.231E-5","0.2570409","0.0","2","6","false","Q5VWN6","220.5","2","0","0","0.63869606","false","0","Q5VWN6","53202","0.55429293"
"470","75","311","3.30519074","5.2728E-4","0.3025544","0.0952381","7","6","false","P61077","251.28571429","7","0","0","0.71185116","false","0","P61077","1320678","0.17857143"
"472","55","181","3.58449031","8.312E-5","0.27897969","0.0","3","6","false","Q05516","207.0","3","0","0","0.67693871","false","0","Q05516","151886","0.34448161"
"474","75","293","3.31832395","2.3235E-4","0.30135695","0.16666667","4","5","false","Q9Y4E5","330.5","4","0","0","0.71020951","false","0","Q9Y4E5","520688","0.27408638"
"476","95","572","3.11407129","0.00201636","0.32112303","0.03555878","53","5","false","O43167","36.47169811","53","0","0","0.73574109","false","0","O43167","2766130","0.03314448"
"478","90","463","3.24102564","4.1257E-4","0.3085443","0.32142857","8","5","false","Q13895","298.25","8","0","0","0.71987179","false","0","Q13895","1049686","0.19342532"
"480","55","164","3.57435897","1.5319E-4","0.27977044","0.0","4","6","false","Q9C086","171.25","4","0","0","0.67820513","false","0","Q9C086","264696","0.28807107"
"482","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q9H8Y8","265.0","1","0","0","0.62442151","false","0","Q9H8Y8","0","0.0"
"484","50","133","3.86579112","1.8166E-4","0.25867926","0.0","4","6","false","O00214","98.5","4","0","0","0.64177611","false","0","O00214","94448","0.25390625"
"486","50","141","3.70894309","2.6242E-4","0.26961859","0.0","4","6","false","Q07002","146.0","4","0","0","0.66138211","false","0","Q07002","189790","0.28210117"
"488","50","133","3.89043152","1.231E-5","0.2570409","0.0","2","6","false","Q9H2G9","220.5","2","0","0","0.63869606","false","0","Q9H2G9","53202","0.55429293"
"490","55","158","3.5495935","1.483E-4","0.2817224","0.0","10","6","false","Q68CQ4","38.8","10","0","0","0.68130081","false","0","Q68CQ4","162424","0.11085044"
"492","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q53FD0","265.0","1","0","0","0.62442151","false","0","Q53FD0","0","0.0"
"494","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q86VK4","265.0","1","0","0","0.62442151","false","0","Q86VK4","0","0.0"
"496","90","455","3.08667917","0.00217801","0.32397277","0.00952381","36","5","false","P09067","26.0","36","0","0","0.7391651","false","0","P09067","2322736","0.03990858"
"498","70","267","3.40250156","5.5208E-4","0.29390141","0.0","5","6","false","Q16512","254.6","5","0","0","0.6996873","false","0","Q16512","851156","0.22663092"
"500","60","196","3.5804878","7.523E-5","0.27929155","0.33333333","3","6","false","O95863","250.33333333","3","0","0","0.67743902","false","0","O95863","166846","0.35360679"
"502","50","133","3.6996873","2.7878E-4","0.27029311","0.0","3","6","false","P27918","151.0","3","0","0","0.66253909","false","0","P27918","334186","0.33557047"
"504","50","133","3.78549093","3.205E-5","0.26416653","0.0","2","6","false","Q9Y252","219.0","2","0","0","0.65181363","false","0","Q9Y252","54002","0.51053864"
"506","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q9BY27","265.0","1","0","0","0.62442151","false","0","Q9BY27","0","0.0"
"508","65","206","3.46028768","3.8014E-4","0.28899331","0.03846154","13","6","false","Q9BSW2","50.84615385","13","0","0","0.69246404","false","0","Q9BSW2","305058","0.09406511"
"510","50","133","3.81363352","1.668E-5","0.26221712","0.0","2","6","false","Q9NUL5","198.0","2","0","0","0.64829581","false","0","Q9NUL5","47694","0.53532609"
"512","75","293","3.36135084","2.57E-4","0.29749944","0.2","5","6","false","P62837","299.2","5","0","0","0.70483114","false","0","P62837","750006","0.24194332"
"514","50","133","3.75822389","1.1777E-4","0.26608314","0.0","3","6","false","P16144","153.66666667","3","0","0","0.65522201","false","0","P16144","108926","0.34230194"
"516","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q9GZV7","265.0","1","0","0","0.62442151","false","0","Q9GZV7","0","0.0"
"518","55","164","3.69806129","2.3474E-4","0.27041196","0.11111111","9","6","false","O75558","57.77777778","9","0","0","0.66274234","false","0","O75558","252378","0.1309433"
"520","70","236","3.54333959","1.1344E-4","0.28221963","0.0","4","6","false","P10606","196.5","4","0","0","0.68208255","false","0","P10606","274698","0.26854396"
"522","50","133","3.9507192","8.7E-6","0.25311847","0.0","2","6","false","Q9BZW7","158.0","2","0","0","0.6311601","false","0","Q9BZW7","24744","0.52508361"
"524","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q9H1K1","265.0","1","0","0","0.62442151","false","0","Q9H1K1","0","0.0"
"526","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","O43597","265.0","1","0","0","0.62442151","false","0","O43597","0","0.0"
"528","80","371","3.26066291","6.2917E-4","0.3066861","0.04761905","15","6","false","Q13137","113.26666667","15","0","0","0.71741714","false","0","Q13137","1386112","0.08463463"
"530","60","188","3.52145091","1.6379E-4","0.28397386","0.0","3","6","false","P51451","243.0","3","0","0","0.68481864","false","0","P51451","211024","0.34820144"
"532","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q9NUH8","265.0","1","0","0","0.62442151","false","0","Q9NUH8","0","0.0"
"534","80","326","3.19649781","7.3339E-4","0.31284239","0.01052632","20","5","false","Q96NE9","40.5","20","0","0","0.72543777","false","0","Q96NE9","921998","0.07639692"
"536","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","P55081","265.0","1","0","0","0.62442151","false","0","P55081","0","0.0"
"538","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q9H3U1","265.0","1","0","0","0.62442151","false","0","Q9H3U1","0","0.0"
"540","85","417","3.22826767","4.8491E-4","0.30976366","0.1","5","5","false","Q9HC52","345.8","5","0","0","0.72146654","false","0","Q9HC52","863550","0.22636066"
"542","55","153","3.69030644","8.477E-5","0.27098021","0.0","2","6","false","Q9HAZ2","245.5","2","0","0","0.66371169","false","0","Q9HAZ2","120806","0.50205339"
"544","50","133","3.9507192","8.7E-6","0.25311847","0.0","2","6","false","P61968","158.0","2","0","0","0.6311601","false","0","P61968","24744","0.52508361"
"547","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","A0A087X0B7","265.0","1","0","0","0.62442151","false","0","A0A087X0B7","0","0.0"
"549","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q9BU76","265.0","1","0","0","0.62442151","false","0","Q9BU76","0","0.0"
"551","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q9NVF9","265.0","1","0","0","0.62442151","false","0","Q9NVF9","0","0.0"
"553","50","142","3.70744215","1.3142E-4","0.26972774","0.0","3","6","false","Q8WVV9","194.0","3","0","0","0.66156973","false","0","Q8WVV9","151038","0.34587814"
"555","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q6ZT89","265.0","1","0","0","0.62442151","false","0","Q6ZT89","0","0.0"
"557","50","133","3.93020638","1.174E-5","0.25443956","0.0","2","6","false","Q9Y247","191.0","2","0","0","0.6337242","false","0","Q9Y247","41676","0.54597701"
"559","65","221","3.62288931","1.6388E-4","0.27602279","0.0","3","6","false","O95363","262.0","3","0","0","0.67213884","false","0","O95363","272460","0.35510204"
"561","70","239","3.56810507","2.0723E-4","0.28026081","0.02222222","10","6","false","Q8WV44","72.2","10","0","0","0.67898687","false","0","Q8WV44","386040","0.11297468"
"563","50","133","3.84165103","4.762E-5","0.26030475","0.0","2","6","false","Q6NYC8","204.5","2","0","0","0.64479362","false","0","Q6NYC8","61012","0.51130653"
"565","55","164","3.71969981","9.369E-5","0.2688389","0.16666667","4","6","false","Q96HB5","182.75","4","0","0","0.66003752","false","0","Q96HB5","215896","0.29347826"
"567","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q7Z5G4","265.0","1","0","0","0.62442151","false","0","Q7Z5G4","0","0.0"
"569","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q9BRU9","265.0","1","0","0","0.62442151","false","0","Q9BRU9","0","0.0"
"571","60","183","3.35822389","3.3481E-4","0.29777645","0.0","11","6","false","Q9Y2V2","44.81818182","11","0","0","0.70522201","false","0","Q9Y2V2","265510","0.09958678"
"573","50","133","3.78549093","3.205E-5","0.26416653","0.0","2","6","false","Q17RB8","219.0","2","0","0","0.65181363","false","0","Q17RB8","54002","0.51053864"
"575","75","293","3.35309568","3.4781E-4","0.29823187","0.0","4","6","false","Q9UJ41","278.75","4","0","0","0.70586304","false","0","Q9UJ41","486464","0.26809846"
"577","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","A0A024R857","265.0","1","0","0","0.62442151","false","0","A0A024R857","0","0.0"
"579","75","293","3.4126329","8.609E-5","0.29302888","0.33333333","3","6","false","Q9UHP3","414.66666667","3","0","0","0.69842089","false","0","Q9UHP3","346740","0.38471062"
"581","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q8IWZ5","265.0","1","0","0","0.62442151","false","0","Q8IWZ5","0","0.0"
"583","70","287","3.44715447","4.9837E-4","0.29009434","0.02597403","22","6","false","Q96MY7","30.59090909","22","0","0","0.69410569","false","0","Q96MY7","697446","0.06042241"
"585","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","A2A3K4","265.0","1","0","0","0.62442151","false","0","A2A3K4","0","0.0"
"587","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","O43309","265.0","1","0","0","0.62442151","false","0","O43309","0","0.0"
"589","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q969U6","265.0","1","0","0","0.62442151","false","0","Q969U6","0","0.0"
"592","80","350","3.20187617","7.6745E-4","0.31231689","0.05128205","13","5","false","Q9UKT9","142.84615385","13","0","0","0.72476548","false","0","Q9UKT9","1411378","0.09287972"
"594","50","133","3.81275797","4.496E-5","0.26227733","0.0","2","6","false","Q8N143","199.0","2","0","0","0.64840525","false","0","Q8N143","46984","0.50510204"
"596","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q96M95","265.0","1","0","0","0.62442151","false","0","Q96M95","0","0.0"
"598","90","417","3.18273921","7.0705E-4","0.31419477","0.03030303","12","5","false","Q9UBU9","155.58333333","12","0","0","0.7271576","false","0","Q9UBU9","1134762","0.09689195"
"600","55","147","3.71619762","9.227E-5","0.26909226","0.0","3","6","false","Q04864","175.66666667","3","0","0","0.6604753","false","0","Q04864","152998","0.34519104"
"602","55","181","3.65553471","1.5703E-4","0.27355779","0.02777778","9","6","false","Q9BWG6","77.11111111","9","0","0","0.66805816","false","0","Q9BWG6","305586","0.13606655"
"604","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q86VF2","265.0","1","0","0","0.62442151","false","0","Q86VF2","0","0.0"
"606","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q8WXE1","265.0","1","0","0","0.62442151","false","0","Q8WXE1","0","0.0"
"608","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q86VV4","265.0","1","0","0","0.62442151","false","0","Q86VV4","0","0.0"
"610","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q8IUR6","265.0","1","0","0","0.62442151","false","0","Q8IUR6","0","0.0"
"612","55","149","3.73320826","1.7145E-4","0.26786612","0.0","4","6","false","P55040","175.5","4","0","0","0.65834897","false","0","P55040","267048","0.29131886"
"614","70","292","3.58436523","2.7487E-4","0.27898943","0.33333333","3","6","false","Q8N5L8","332.33333333","3","0","0","0.67695435","false","0","Q8N5L8","264912","0.39197166"
"616","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q9NPA3","265.0","1","0","0","0.62442151","false","0","Q9NPA3","0","0.0"
"618","50","133","4.00462789","0.0","0.24971109","0.0","1","6","false","Q7Z353","265.0","1","0","0","0.62442151","false","0","Q7Z353","0","0.0"
