"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Alias","ENTREZID","GO","Path","Evidance","PMID","UNIPROT","ENSEMBL","Symbol"
"PARS2",210.37132685441,0.342172883116253,0.158959171126451,2.15258346336026,0.0313514293241108,0.0761288179652599,NA,"25973",NA,"00970",NA,NA,"Q7L3T8","ENSG00000162396","PARS2"
"TRIM29",20119.3407030027,-0.574421912479424,0.266865677047645,-2.15247580293688,0.0313598990554071,0.0761395928975436,NA,"23650",NA,NA,NA,NA,NA,"ENSG00000137699","TRIM29"
"EPHB4",3723.03501900887,-0.438244128481899,0.203622407402702,-2.15223920624408,0.031378519203318,0.0761630634193226,NA,"2050",NA,"04360",NA,NA,NA,"ENSG00000196411","EPHB4"
"FAM20A",294.827047267752,-0.730750996515643,0.339535747071941,-2.15220636653852,0.031381104435971,0.0761630634193226,NA,"54757",NA,NA,NA,NA,NA,"ENSG00000108950","FAM20A"
"SDK2",807.395263736713,-1.09051811024676,0.506699425764068,-2.15219922265026,0.0313816668468557,0.0761630634193226,"SDK2","54549",NA,NA,NA,NA,"Q58EX2","ENSG00000069188","SDK2"
"STX5",1517.00567554303,-0.29930007773784,0.139076340290633,-2.15205603708282,0.0313929411203281,0.0761717396921844,NA,"6811",NA,"04130",NA,NA,NA,"ENSG00000162236","STX5"
"MSC",508.040984680875,-0.97677888875391,0.453882704543362,-2.15205135374484,0.0313933099398675,0.0761717396921844,NA,"9242",NA,NA,NA,NA,"O60682","ENSG00000178860","MSC"
"FLJ43681",39.0829160738416,0.583721292542887,0.271305476006432,2.1515278686415,0.03143455857388,0.0762620242826677,NA,NA,NA,NA,NA,NA,NA,NA,"FLJ43681"
"NCAM2",34.2993331142222,1.39542717914999,0.648677999200653,2.15118622933032,0.031461503516551,0.0763175885662277,NA,"4685",NA,NA,NA,NA,"O15394","ENSG00000154654","NCAM2"
"CRK",2006.87430063546,-0.281679069784542,0.13094931917753,-2.1510540990493,0.031471929885602,0.0763330738728242,NA,"1398",NA,NA,NA,NA,NA,"ENSG00000167193","CRK"
"ZSWIM6",837.071326311178,0.315933792205531,0.14689034670657,2.15081385052922,0.03149089543345,0.0763692637521709,NA,"57688",NA,NA,NA,NA,"Q9HCJ5","ENSG00000130449","ZSWIM6"
"SALL2",128.965458256829,1.08646276481904,0.505220074366868,2.15047425853094,0.0315177200134697,0.0764245010009418,NA,"6297",NA,NA,NA,NA,NA,"ENSG00000165821","SALL2"
"CES3",194.812592716366,1.32422134622172,0.616140917450576,2.14921831794745,0.0316170978775651,0.0766556294458377,NA,"23491",NA,NA,NA,NA,NA,"ENSG00000172828","CES3"
"NDUFB10",1968.11489217718,-0.358418661950714,0.166776415041253,-2.14909681241233,0.0316267263958344,0.0766691292600007,NA,"4716",NA,NA,NA,NA,NA,"ENSG00000140990","NDUFB10"
"KLF3",4203.60910086191,0.440043552179405,0.204762494526363,2.14904371621997,0.0316309347109862,0.0766694877038307,NA,"51274",NA,NA,NA,NA,NA,"ENSG00000109787","KLF3"
"C1orf123",889.234360955284,-0.277168979065031,0.128997660455003,-2.14863570461196,0.0316632890534875,0.0767380598007895,NA,NA,NA,NA,NA,NA,NA,NA,"C1orf123"
"CDC123",1967.84206942803,-0.396734770493994,0.184730301156477,-2.14764317499779,0.031742112785514,0.0769192214599687,NA,"8872",NA,NA,NA,NA,"O75794","ENSG00000151465","CDC123"
"TMEM68",799.647218323898,0.277318470771688,0.129133780052663,2.14752848293137,0.0317512321220808,0.0769314468021468,"TMEM68","137695",NA,NA,"IEA",NA,NA,"ENSG00000167904","TMEM68"
"TMEM212",4.14690400233264,-0.768482695919107,0.357873522861762,-2.14735834541175,0.0317647641469964,0.0769543593307142,"TMEM212","389177","GO:0016021",NA,"IEA",NA,"A6NML5","ENSG00000186329","TMEM212"
"PLK5",4.47631903571872,1.77378134821254,0.826201772223157,2.14691060688435,0.0318003990245925,0.0770308062068448,NA,"126520",NA,NA,NA,NA,"Q496M5","ENSG00000185988","PLK5"
"RPL27A",33428.7049193334,-0.441854852643063,0.205816201085026,-2.14684194107987,0.0318058670693491,0.0770326875922656,NA,"6157",NA,"03010",NA,NA,"P46776","ENSG00000166441","RPL27A"
"FLI1",430.407395274775,0.72125300199444,0.335966806800565,2.14679839613616,0.0318093350893388,0.0770326875922656,NA,"2313",NA,NA,NA,NA,NA,"ENSG00000151702","FLI1"
"ZNF10",336.005614982765,0.606747780900453,0.282641219535193,2.14670663358394,0.0318166443326569,0.0770405076031325,NA,"7556",NA,NA,NA,NA,NA,"ENSG00000256223","ZNF10"
"UBE2A",3136.71490234268,-0.292705485192581,0.136372475711224,-2.14636775981394,0.0318436494228626,0.0770960108222198,NA,"7319",NA,"04120",NA,NA,NA,"ENSG00000077721","UBE2A"
"LOC283553",38.3473910512551,-0.890912453052603,0.41520119576872,-2.14573672265836,0.0318939895915457,0.0772079886496879,NA,NA,NA,NA,NA,NA,NA,NA,"LOC283553"
"CELSR2",4546.19260955865,0.459143957784976,0.213999130871871,2.14554122680004,0.0319095988548916,0.0772358730391056,NA,"1952",NA,NA,NA,NA,"Q9HCU4","ENSG00000143126","CELSR2"
"TULP2",2.02377260646326,1.65990578263397,0.773747730494917,2.14528032485761,0.0319304406342746,0.0772764137472921,NA,"7288",NA,NA,NA,NA,"O00295","ENSG00000104804","TULP2"
"ECI2",805.076393122118,-0.615721659520464,0.287036685474718,-2.14509744112376,0.0319450569964372,0.0773018795600061,NA,"10455",NA,NA,NA,NA,NA,"ENSG00000198721","ECI2"
"COL20A1",1.22455942994464,-2.08018774577886,0.970005131828079,-2.14451210362003,0.0319918766729696,0.077405255681575,"COL20A1","57642",NA,NA,NA,NA,"Q9P218","ENSG00000101203","COL20A1"
"SERPINB5",14029.434843319,-0.882045255977407,0.411429466950568,-2.14385533081757,0.0320444802937517,0.0775225979380678,NA,"5268",NA,"04115",NA,NA,NA,"ENSG00000206075","SERPINB5"
"LYRM4",872.665819936653,-0.46305857273463,0.216058828815171,-2.14320597438189,0.0320965627757744,0.0776386495429377,NA,"57128",NA,NA,NA,NA,NA,"ENSG00000214113","LYRM4"
"EMID1",198.138185913969,1.26531429255722,0.590469475676679,2.14289534798927,0.0321215026145,0.077689024256051,NA,"129080",NA,NA,"IEA",NA,NA,"ENSG00000186998","EMID1"
"KCNMB2",14.3278258697241,0.94352686078263,0.440441918639385,2.14222766011323,0.0321751667348144,0.0778088496781206,"KCNMB2","10242",NA,"04270",NA,NA,NA,"ENSG00000197584","KCNMB2"
"TSTD2",277.784487002338,0.39744346556707,0.185547281827821,2.14200640209798,0.032192966859775,0.0778419260143771,NA,"158427",NA,NA,NA,NA,"Q5T7W7","ENSG00000136925","TSTD2"
"ATP6V0B",4666.57536470258,-0.544051909116493,0.254054301736632,-2.14147883109057,0.0322354438039442,0.0779346542773462,NA,"533",NA,NA,NA,NA,NA,"ENSG00000117410","ATP6V0B"
"SLCO4C1",16.2362456628375,1.09543005307946,0.511581992533025,2.1412599916889,0.0322530775650916,0.077967303877104,NA,"353189",NA,NA,NA,NA,"Q6ZQN7","ENSG00000173930","SLCO4C1"
"FAM5B",0.777683227376802,-3.1823919595447,1.48661429702852,-2.14069780299149,0.0322984158097468,0.0780669082590424,NA,NA,NA,NA,NA,NA,NA,NA,"FAM5B"
"STAC",95.5729671678972,-1.30590119366925,0.6100911383973,-2.14050182256348,0.0323142336695824,0.0780941620306374,NA,"6769",NA,NA,NA,NA,NA,"ENSG00000144681","STAC"
"MYOM1",103.857942784932,-1.15585828682859,0.540005722591068,-2.14045562569694,0.0323179632511069,0.0780941620306374,NA,"8736",NA,NA,NA,NA,"P52179","ENSG00000101605","MYOM1"
"C6orf223",92.5458300994288,1.29777169541623,0.606362351583825,2.14025770568776,0.0323339459733669,0.0781227853959198,"C6orf223","221416",NA,NA,NA,NA,NA,"ENSG00000181577","C6orf223"
"ZNF76",815.922083750971,0.370346923390375,0.173060650380981,2.13998342531987,0.0323561062526505,0.0781663252638877,NA,"7629",NA,NA,NA,NA,NA,"ENSG00000065029","ZNF76"
"CALCOCO1",1719.05697034276,0.406908844158547,0.190152728166708,2.13990537018121,0.032362415037725,0.0781715646337882,NA,"57658",NA,NA,NA,NA,NA,"ENSG00000012822","CALCOCO1"
"RABGGTB",1845.88515392653,-0.303733295343476,0.141988777182671,-2.1391359329246,0.0324246610104761,0.0783070748568347,NA,"5876",NA,NA,NA,NA,NA,"ENSG00000137955","RABGGTB"
"DOK1",227.311061670439,0.565337775875792,0.264288654435901,2.13909211154922,0.0324282091591538,0.0783070748568347,NA,"1796",NA,NA,NA,NA,NA,"ENSG00000115325","DOK1"
"MARC1",283.856564313523,0.742504563850498,0.347117516813103,2.13905818025969,0.0324309567514272,0.0783070748568347,NA,NA,NA,NA,NA,NA,NA,NA,"MARC1"
"REPIN1",2109.77273640107,0.723536204081949,0.338289307645969,2.13880896536982,0.0324511430841585,0.078344973339535,NA,"29803",NA,NA,NA,NA,NA,"ENSG00000214022","REPIN1"
"BRAF",226.093587014436,-0.451647342623289,0.211172327148825,-2.13876197095175,0.0324549508241628,0.078344973339535,NA,"673",NA,NA,NA,NA,"P15056","ENSG00000157764","BRAF"
"LOC100506990",167.436883470175,0.607464725816778,0.284049500373099,2.1385875525881,0.0324690864827922,0.0783690772041522,"LOC100506990","100506990",NA,NA,NA,NA,NA,NA,"LOC100506990"
"WASH5P",556.159563822058,0.540902373423084,0.252933260992343,2.13851816602111,0.0324747113524261,0.0783726354494516,"WASH5P","375690",NA,NA,NA,"14702039",NA,"ENSG00000282458","WASH5P"
"FGFRL1",446.318852716035,-0.523292524535009,0.244735867298111,-2.13819302545299,0.032501080217009,0.0784262487741295,NA,"53834",NA,NA,NA,NA,NA,"ENSG00000127418","FGFRL1"
"PARVA",1819.76254849818,-0.552555193069964,0.258436919750817,-2.13806600698822,0.032511386381428,0.0784410934901769,NA,"55742",NA,"04510",NA,NA,NA,"ENSG00000197702","PARVA"
"CSNK1G3",1274.60436560199,0.411953177925346,0.192731260019473,2.13744868312345,0.0325615153601985,0.0785520037091181,NA,"1456",NA,"04340",NA,NA,"Q9Y6M4","ENSG00000151292","CSNK1G3"
"RELN",25.004999488103,-1.23809774437561,0.579313484433614,-2.13718095235791,0.0325832766612742,0.0785944596216376,NA,"5649",NA,NA,NA,NA,"P78509","ENSG00000189056","RELN"
"PRADC1",408.185153260968,0.368883221850472,0.172617442740324,2.13699853267667,0.0325981109653533,0.0786201981412442,NA,"84279",NA,NA,NA,NA,"Q9BSG0","ENSG00000135617","PRADC1"
"GNRHR2",76.9982338893061,0.451617342043309,0.211365023920413,2.13667017213482,0.0326248277059139,0.0786745845138016,NA,"114814",NA,NA,NA,NA,NA,"ENSG00000211451","GNRHR2"
"DNAJC11",920.69466051208,0.286259583949987,0.133980266536827,2.13658019460129,0.0326321519142577,0.0786821979881259,NA,"55735",NA,NA,NA,NA,NA,"ENSG00000007923","DNAJC11"
"NR1I3",1.54805214504939,1.15279994720557,0.539602932141413,2.13638562457525,0.0326479948098274,0.0787103470376866,NA,"9970",NA,NA,NA,NA,NA,"ENSG00000143257","NR1I3"
"RAP2A",1599.56051125278,0.552563609529089,0.25867250418775,2.13615131327614,0.0326670823874876,0.0787463104354067,NA,"5911",NA,NA,NA,NA,"P10114","ENSG00000125249","RAP2A"
"CES1P1",1.06278903781685,-2.65387107527147,1.24253318577178,-2.1358552879399,0.032691211006729,0.078786663893018,NA,"51716",NA,NA,NA,NA,NA,NA,"CES1P1"
"SEC24C",3739.22368614056,-0.189499520067768,0.0887235021188,-2.13584355376357,0.0326921677577479,0.078786663893018,"SEC24C","9632",NA,"04141",NA,NA,NA,"ENSG00000176986","SEC24C"
"LOC387723",86.7487108593855,0.483380097207482,0.226327833788731,2.13575188307904,0.0326996429911334,0.0787946221233513,NA,NA,NA,NA,NA,NA,NA,NA,"LOC387723"
"HIST1H2BD",518.521526861848,-0.86562612280592,0.405371690426135,-2.13538868956526,0.0327292737872858,0.078855958613185,NA,NA,NA,NA,NA,NA,NA,NA,"HIST1H2BD"
"C9orf9",64.4022034893653,-0.577786688464355,0.270636480959581,-2.13491797711723,0.0327677106204026,0.078938493484874,NA,NA,NA,NA,NA,NA,NA,NA,"C9orf9"
"CBR1",4208.84857952346,-0.556476143922278,0.260673432285848,-2.1347635585358,0.0327803283517605,0.0789564876562499,NA,"873",NA,NA,NA,NA,"P16152","ENSG00000159228","CBR1"
"SLC44A3",179.425705665403,0.717969104769405,0.336328738516049,2.13472422231068,0.0327835432276771,0.0789564876562499,NA,"126969",NA,NA,NA,NA,NA,"ENSG00000143036","SLC44A3"
"GDAP2",572.197340140185,0.322001955409989,0.150865503547954,2.13436436983513,0.0328129658294833,0.0790153510355143,NA,"54834",NA,NA,NA,NA,"Q9NXN4","ENSG00000196505","GDAP2"
"MIR3648",3.14165504623877,-1.35599580823825,0.635328315048127,-2.13432295731308,0.0328163532899324,0.0790153510355143,NA,NA,NA,NA,NA,NA,NA,NA,"MIR3648"
"DMC1",108.626594055024,0.795120144716519,0.372552238225267,2.13425142338225,0.032822205325944,0.0790193651618608,NA,"11144",NA,NA,NA,NA,"Q14565","ENSG00000100206","DMC1"
"BAD",1667.86155941226,-0.565321298740805,0.26490085251061,-2.13408636998691,0.0328357113963125,0.0790418029812815,NA,"572",NA,NA,NA,NA,NA,"ENSG00000002330","BAD"
"UBE2G2",2635.78320790095,0.280105594988976,0.131266314509871,2.13387262402277,0.0328532089771536,0.0790738421805755,NA,"7327",NA,NA,NA,NA,"P60604","ENSG00000184787","UBE2G2"
"SMNDC1",1660.67192995725,-0.292492958740859,0.137085671304412,-2.13365084736937,0.032871372400977,0.0791074756149946,NA,"10285",NA,"03040",NA,NA,"O75940","ENSG00000119953","SMNDC1"
"C17orf107",102.8280959715,-0.664244578032571,0.311353775286627,-2.13340781694739,0.0328912863726473,0.0791453127677236,"C17orf107","100130311",NA,NA,NA,NA,"Q6ZR85","ENSG00000205710","C17orf107"
"PRPSAP2",1404.17580830896,-0.441629115079542,0.207111983676681,-2.13232043477002,0.0329805132711601,0.0793499046363462,NA,"5636",NA,NA,NA,NA,NA,"ENSG00000141127","PRPSAP2"
"SLC7A4",30.8254718195603,-1.43547889294557,0.673257607338634,-2.1321391355977,0.0329954102030203,0.0793756319854032,NA,"6545",NA,NA,NA,NA,"O43246","ENSG00000099960","SLC7A4"
"SUGT1P1",8.3448429756576,-0.868679211010159,0.407602709630273,-2.13119096239109,0.0330734132611344,0.079542353142025,NA,"441394",NA,NA,NA,NA,NA,NA,"SUGT1P1"
"PCDHGB6",13.9665079730954,-1.02058104154358,0.478889512688934,-2.13114093021809,0.0330775336220524,0.079542353142025,NA,"56100",NA,NA,NA,NA,"Q9Y5F9","ENSG00000253305","PCDHGB6"
"CNOT6",2090.17415336498,0.412121351609913,0.193382473611196,2.13112048839804,0.0330792172187599,0.079542353142025,NA,"57472",NA,"03018",NA,NA,NA,"ENSG00000113300","CNOT6"
"RPL15",29244.1987346116,0.332558508743871,0.156050752465611,2.13109199083905,0.0330815644118378,0.079542353142025,NA,"6138",NA,"03010",NA,NA,NA,"ENSG00000174748","RPL15"
"CACNA1I",39.0171064802861,1.27489831780569,0.598275563939507,2.13095502248291,0.0330928477594844,0.0795593521001508,NA,"8911",NA,NA,NA,NA,"Q9P0X4","ENSG00000100346","CACNA1I"
"MCOLN1",695.890772120706,0.32179495379354,0.151020979069445,2.13079636866589,0.0331059216560434,0.079580650885985,NA,"57192",NA,"04142",NA,NA,"Q9GZU1","ENSG00000090674","MCOLN1"
"LOC100288842",10.159149867733,0.579280168065959,0.271886428859734,2.13059611138153,0.0331224302052634,0.0796101994826608,NA,NA,NA,NA,NA,NA,NA,NA,"LOC100288842"
"MFSD1",3023.25368472981,0.48938378130168,0.229702792429551,2.13050862867404,0.0331296442017318,0.0796174038204276,NA,"64747",NA,NA,NA,NA,"Q9H3U5","ENSG00000118855","MFSD1"
"C2orf16",48.8480296208904,-0.636784592438707,0.298914331066729,-2.13032473272937,0.0331448130082305,0.0796437209495303,"C2orf16","84226",NA,NA,"HDA",NA,"Q68DN1","ENSG00000221843","C2orf16"
"TMEM108",89.3395446273499,1.32300336322659,0.621080425083702,2.13016432299938,0.033158049388655,0.0796653885426371,NA,"66000",NA,NA,NA,NA,NA,"ENSG00000144868","TMEM108"
"ENDOV",256.895843319764,-0.538441355958158,0.252794032862674,-2.12996070303074,0.0331748578238684,0.0796956317341326,"ENDOV","284131",NA,NA,NA,NA,NA,"ENSG00000173818","ENDOV"
"ZC3HC1",590.315466898433,-0.24379992782748,0.114468435116247,-2.12984415817245,0.0331844816577341,0.0797086099302043,NA,"51530",NA,NA,NA,NA,"Q86WB0","ENSG00000091732","ZC3HC1"
"CYP4F11",635.984690047324,-1.3965797420889,0.655743092627364,-2.12976660797634,0.0331908867835704,0.0797138545214164,NA,"57834",NA,NA,NA,NA,"Q9HBI6","ENSG00000171903","CYP4F11"
"TBC1D20",1703.18542953363,-0.308552902895704,0.14488572158184,-2.1296294729872,0.0332022158031846,0.0797309218867775,NA,"128637",NA,NA,NA,NA,NA,"ENSG00000125875","TBC1D20"
"LOC339290",924.80987314921,0.469474824131447,0.220458197024383,2.1295412484913,0.0332095059697912,0.0797382873501523,NA,NA,NA,NA,NA,NA,NA,NA,"LOC339290"
"ZFP112",166.546093377744,0.583660708286857,0.274089934090354,2.12944962836341,0.0332170781741506,0.0797463280463206,NA,NA,NA,NA,NA,NA,NA,NA,"ZFP112"
"C15orf29",1122.17393032607,-0.373086633436171,0.175235342800618,-2.1290604251031,0.0332492614493047,0.0798120642356459,NA,NA,NA,NA,NA,NA,NA,NA,"C15orf29"
"DENR",3278.8793424592,-0.272266972016422,0.127883931325728,-2.12901628213901,0.0332529133217787,0.0798120642356459,NA,"8562",NA,NA,NA,NA,NA,"ENSG00000139726","DENR"
"CHTOP",2972.45273580767,0.219725401676214,0.103211401271632,2.12888691529283,0.0332636175982556,0.0798276089845275,NA,"26097",NA,NA,NA,NA,NA,"ENSG00000160679","CHTOP"
"ZIK1",23.6388098498498,0.68307844000721,0.320894881592448,2.12866729633523,0.0332817964096196,0.0798610852467198,NA,"284307",NA,NA,NA,NA,NA,"ENSG00000171649","ZIK1"
"SURF2",749.475407809016,-0.383257911630411,0.180051886350968,-2.12859703609737,0.0332876139480999,0.079864895370778,NA,"6835",NA,NA,NA,NA,"Q15527",NA,"SURF2"
"SST",4.25191101304909,-3.29978784507744,1.55034888828198,-2.12841630036843,0.033302582840939,0.0798841505924449,NA,"6750",NA,"04971",NA,NA,"P61278","ENSG00000157005","SST"
