Human Influenza
Q9UQ35 Influenza_target
Q9UQ35 Influenza_target
Q9UQ35 Influenza_target
Q9UQ35 Influenza_target
Q6P2E9 Influenza_target
Q9HCN8 Influenza_target
Q9HCN8 Influenza_target
Q9Y6C9 Influenza_target
O94906 Influenza_target
Q9UBB4 Influenza_target
Q9UBB4 Influenza_target
Q9UBB4 Influenza_target
Q9UBB4 Influenza_target
O75953 Influenza_target
Q6UB35 Influenza_target
Q6UB35 Influenza_target
Q8TEQ6 Influenza_target
Q8NCA5 Influenza_target
Q9Y2S7 Influenza_target
O76021 Influenza_target
O76021 Influenza_target
Q9BVP2 Influenza_target
Q9NY61 Influenza_target
O60518 Influenza_target
Q9ULX6 Influenza_target
Q9ULX6 Influenza_target
Q9ULX6 Influenza_target
Q9NUL3 Influenza_target
Q9UKV8 Influenza_target
Q9UKV8 Influenza_target
Q9UKV8 Influenza_target
Q9UN37 Influenza_target
Q9UNQ2 Influenza_target
P00367 Influenza_target
P00367 Influenza_target
P00367 Influenza_target
P62873 Influenza_target
P62873 Influenza_target
P62873 Influenza_target
P62879 Influenza_target
P62879 Influenza_target
P16520 Influenza_target
Q13227 Influenza_target
Q13227 Influenza_target
Q9Y2Q9 Influenza_target
Q9Y2Q9 Influenza_target
Q9Y2Q9 Influenza_target
Q9Y6E2 Influenza_target
P05141 Influenza_target
P12236 Influenza_target
P12236 Influenza_target
P12236 Influenza_target
P12236 Influenza_target
P12236 Influenza_target
P12236 Influenza_target
P12236 Influenza_target
P78347 Influenza_target
Q9NTK5 Influenza_target
P61619 Influenza_target
P61619 Influenza_target
P61619 Influenza_target
P61619 Influenza_target
P22492 Influenza_target
P07355 Influenza_target
P07355 Influenza_target
P07355 Influenza_target
P07355 Influenza_target
P07355 Influenza_target
Q02539 Influenza_target
Q02539 Influenza_target
Q02539 Influenza_target
P55084 Influenza_target
P55084 Influenza_target
P55084 Influenza_target
P55084 Influenza_target
P55084 Influenza_target
P55084 Influenza_target
P55084 Influenza_target
Q13547 Influenza_target
Q13547 Influenza_target
Q92769 Influenza_target
Q92769 Influenza_target
Q9UJZ1 Influenza_target
Q9UJZ1 Influenza_target
P01889 Influenza_target
P01889 Influenza_target
P01889 Influenza_target
P09601 Influenza_target
P09651 Influenza_target
P22626 Influenza_target
Q99729 Influenza_target
Q14103 Influenza_target
P52597 Influenza_target
P31943 Influenza_target
P55795 Influenza_target
P31942 Influenza_target
P61978 Influenza_target
P14866 Influenza_target
Q00839 Influenza_target
P11142 Influenza_target
P04792 Influenza_target
P08238 Influenza_target
P08238 Influenza_target
P10809 Influenza_target
P25685 Influenza_target
O60812 Influenza_target
O60812 Influenza_target
Q562R1 Influenza_target
Q13123 Influenza_target
Q12905 Influenza_target
P60228 Influenza_target
Q15046 Influenza_target
Q15046 Influenza_target
Q15046 Influenza_target
P84077 Influenza_target
Q14974 Influenza_target
Q14974 Influenza_target
Q14974 Influenza_target
Q14974 Influenza_target
Q14974 Influenza_target
P52292 Influenza_target
P52292 Influenza_target
O00505 Influenza_target
O00505 Influenza_target
O00505 Influenza_target
Q86YZ3 Influenza_target
P08865 Influenza_target
P08865 Influenza_target
P07195 Influenza_target
P01130 Influenza_target
Q08380 Influenza_target
P20700 Influenza_target
P20700 Influenza_target
P29966 Influenza_target
P56192 Influenza_target
P49736 Influenza_target
P49736 Influenza_target
P49736 Influenza_target
P25205 Influenza_target
P25205 Influenza_target
P33991 Influenza_target
P33993 Influenza_target
P33993 Influenza_target
P33993 Influenza_target
P33993 Influenza_target
P33993 Influenza_target
P33993 Influenza_target
P14174 Influenza_target
P46013 Influenza_target
P46013 Influenza_target
P40692 Influenza_target
P43246 Influenza_target
Q09161 Influenza_target
Q09161 Influenza_target
Q09161 Influenza_target
P53396 Influenza_target
P53396 Influenza_target
Q13315 Influenza_target
P12036 Influenza_target
P05023 Influenza_target
P55769 Influenza_target
P55769 Influenza_target
P46087 Influenza_target
P46087 Influenza_target
P46087 Influenza_target
P06748 Influenza_target
P16615 Influenza_target
P16615 Influenza_target
P16615 Influenza_target
Q16656 Influenza_target
P67809 Influenza_target
P13674 Influenza_target
P13674 Influenza_target
P13674 Influenza_target
P07237 Influenza_target
P07237 Influenza_target
P07237 Influenza_target
P07237 Influenza_target
P07237 Influenza_target
P07237 Influenza_target
P06576 Influenza_target
Q9P2K5 Influenza_target
Q15366 Influenza_target
Q71UM5 Influenza_target
P12004 Influenza_target
P12004 Influenza_target
P12004 Influenza_target
Q9Y6G9 Influenza_target
Q53GQ0 Influenza_target
Q53GQ0 Influenza_target
Q53GQ0 Influenza_target
Q53GQ0 Influenza_target
Q53GQ0 Influenza_target
Q53GQ0 Influenza_target
Q9BRK5 Influenza_target
Q9BRK5 Influenza_target
Q9BRK5 Influenza_target
O95071 Influenza_target
O95071 Influenza_target
O95071 Influenza_target
Q9Y3I0 Influenza_target
Q9Y3I0 Influenza_target
Q9Y3I0 Influenza_target
Q9P035 Influenza_target
Q9P035 Influenza_target
Q9P035 Influenza_target
P24539 Influenza_target
Q9P2J5 Influenza_target
Q9P2J5 Influenza_target
Q9Y2X3 Influenza_target
Q9Y2X3 Influenza_target
Q9Y2X3 Influenza_target
Q9Y2X3 Influenza_target
Q9Y2X3 Influenza_target
Q9Y2X3 Influenza_target
Q9Y2X3 Influenza_target
Q9Y2X3 Influenza_target
Q9Y2X3 Influenza_target
Q9Y282 Influenza_target
Q9Y224 Influenza_target
Q9Y224 Influenza_target
Q9Y3D0 Influenza_target
Q9UBS4 Influenza_target
Q9UBS4 Influenza_target
Q9UBS4 Influenza_target
Q9UBS4 Influenza_target
Q9UBS4 Influenza_target
Q9UBS4 Influenza_target
O95232 Influenza_target
O95232 Influenza_target
O95232 Influenza_target
O95232 Influenza_target
P17858 Influenza_target
Q01813 Influenza_target
Q01813 Influenza_target
Q01813 Influenza_target
Q01813 Influenza_target
Q00325 Influenza_target
Q02809 Influenza_target
P48047 Influenza_target
P48047 Influenza_target
P48047 Influenza_target
Q9P2I0 Influenza_target
P24928 Influenza_target
P24928 Influenza_target
P24928 Influenza_target
P24928 Influenza_target
P30876 Influenza_target
P19387 Influenza_target
P19387 Influenza_target
O15514 Influenza_target
O15514 Influenza_target
O15514 Influenza_target
P62487 Influenza_target
P62487 Influenza_target
P62487 Influenza_target
P36954 Influenza_target
P52435 Influenza_target
P62875 Influenza_target
P62875 Influenza_target
P62875 Influenza_target
Q9BVK6 Influenza_target
Q9NX40 Influenza_target
Q9NX40 Influenza_target
O15355 Influenza_target
P62136 Influenza_target
P62136 Influenza_target
P62136 Influenza_target
P62136 Influenza_target
P62136 Influenza_target
P36873 Influenza_target
Q9H583 Influenza_target
P67775 Influenza_target
P63151 Influenza_target
Q9NVI7 Influenza_target
Q9NVI7 Influenza_target
Q9NVI7 Influenza_target
Q2TAY7 Influenza_target
Q8WXF1 Influenza_target
Q5H9R7 Influenza_target
Q5H9R7 Influenza_target
Q5H9R7 Influenza_target
Q5H9R7 Influenza_target
Q8NCD3 Influenza_target
O00743 Influenza_target
O00743 Influenza_target
O00743 Influenza_target
Q9C0C7 Influenza_target
Q9C0C7 Influenza_target
P17612 Influenza_target
P17612 Influenza_target
Q96P70 Influenza_target
Q96IV0 Influenza_target
P14314 Influenza_target
Q13217 Influenza_target
Q7L2J0 Influenza_target
Q7Z2W4 Influenza_target
Q7Z2W4 Influenza_target
Q7Z2W4 Influenza_target
Q7Z2W4 Influenza_target
Q9NYU2 Influenza_target
Q9NYU2 Influenza_target
Q9NYU2 Influenza_target
P20618 Influenza_target
P49721 Influenza_target
P49721 Influenza_target
P82650 Influenza_target
P82650 Influenza_target
Q8NI60 Influenza_target
Q8NI60 Influenza_target
P62191 Influenza_target
P62191 Influenza_target
Q96A33 Influenza_target
Q96A33 Influenza_target
Q96A33 Influenza_target
P35998 Influenza_target
P43686 Influenza_target
P43686 Influenza_target
P43686 Influenza_target
P43686 Influenza_target
P62195 Influenza_target
P62195 Influenza_target
P62195 Influenza_target
P62195 Influenza_target
P62195 Influenza_target
P62333 Influenza_target
P62333 Influenza_target
P62333 Influenza_target
P62333 Influenza_target
Q13200 Influenza_target
Q13200 Influenza_target
Q13200 Influenza_target
O43242 Influenza_target
O43242 Influenza_target
O43242 Influenza_target
O43242 Influenza_target
Q16401 Influenza_target
O00231 Influenza_target
O00231 Influenza_target
O00231 Influenza_target
O00231 Influenza_target
O00231 Influenza_target
O00232 Influenza_target
O00232 Influenza_target
O00232 Influenza_target
O00232 Influenza_target
Q969X5 Influenza_target
P26599 Influenza_target
Q9HAV4 Influenza_target
Q8N163 Influenza_target
Q8N163 Influenza_target
Q8N163 Influenza_target
Q8N163 Influenza_target
Q8N163 Influenza_target
Q8N163 Influenza_target
Q8N163 Influenza_target
Q8N163 Influenza_target
P47897 Influenza_target
P47897 Influenza_target
P62826 Influenza_target
P62826 Influenza_target
P43487 Influenza_target
P54136 Influenza_target
P54136 Influenza_target
P54136 Influenza_target
Q09028 Influenza_target
Q9HAV0 Influenza_target
Q15293 Influenza_target
Q15293 Influenza_target
P40938 Influenza_target
P40938 Influenza_target
P40938 Influenza_target
Q99942 Influenza_target
P62917 Influenza_target
P27635 Influenza_target
P27635 Influenza_target
P27635 Influenza_target
Q07020 Influenza_target
P35268 Influenza_target
P35268 Influenza_target
P35268 Influenza_target
P46779 Influenza_target
P18077 Influenza_target
P52815 Influenza_target
P15880 Influenza_target
P23396 Influenza_target
P61247 Influenza_target
P61247 Influenza_target
P46782 Influenza_target
P46782 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P46781 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62277 Influenza_target
P62841 Influenza_target
P62841 Influenza_target
P62841 Influenza_target
P08708 Influenza_target
P08708 Influenza_target
Q99470 Influenza_target
Q99470 Influenza_target
P21912 Influenza_target
P21912 Influenza_target
P21912 Influenza_target
P21912 Influenza_target
Q9UBV2 Influenza_target
Q9UBV2 Influenza_target
Q9UBV2 Influenza_target
Q9H4A6 Influenza_target
Q9BPX3 Influenza_target
P84103 Influenza_target
Q9HA38 Influenza_target
Q8IUQ4 Influenza_target
Q96T37 Influenza_target
Q96T37 Influenza_target
P82933 Influenza_target
P82933 Influenza_target
P82933 Influenza_target
P82933 Influenza_target
P82933 Influenza_target
P82933 Influenza_target
Q9Y3B7 Influenza_target
Q15758 Influenza_target
Q15758 Influenza_target
P08195 Influenza_target
P08195 Influenza_target
P08195 Influenza_target
P08195 Influenza_target
P08195 Influenza_target
P08195 Influenza_target
P08195 Influenza_target
Q92922 Influenza_target
Q92922 Influenza_target
Q8TAQ2 Influenza_target
Q8TAQ2 Influenza_target
Q8TAQ2 Influenza_target
Q8TAQ2 Influenza_target
P08621 Influenza_target
P08621 Influenza_target
P08621 Influenza_target
P09012 Influenza_target
P09012 Influenza_target
P09012 Influenza_target
P09012 Influenza_target
P09012 Influenza_target
P09012 Influenza_target
P08579 Influenza_target
P08579 Influenza_target
P08579 Influenza_target
P08579 Influenza_target
P08579 Influenza_target
P62316 Influenza_target
P62306 Influenza_target
P18583 Influenza_target
P18583 Influenza_target
P23497 Influenza_target
P12931 Influenza_target
P49458 Influenza_target
P51571 Influenza_target
P51571 Influenza_target
Q08945 Influenza_target
O95793 Influenza_target
O95793 Influenza_target
P63272 Influenza_target
P63272 Influenza_target
O00267 Influenza_target
O00267 Influenza_target
O00267 Influenza_target
O15260 Influenza_target
O15533 Influenza_target
P17987 Influenza_target
P42167 Influenza_target
P42167 Influenza_target
P11388 Influenza_target
P60174 Influenza_target
P12270 Influenza_target
P12270 Influenza_target
Q13077 Influenza_target
Q13077 Influenza_target
Q13077 Influenza_target
P49368 Influenza_target
Q99615 Influenza_target
P68366 Influenza_target
P22314 Influenza_target
P55072 Influenza_target
P21796 Influenza_target
Q04917 Influenza_target
P63104 Influenza_target
P63104 Influenza_target
P63104 Influenza_target
P63104 Influenza_target
P63104 Influenza_target
P63104 Influenza_target
P63104 Influenza_target
Q15637 Influenza_target
Q15637 Influenza_target
Q15637 Influenza_target
P51398 Influenza_target
P51398 Influenza_target
P51398 Influenza_target
P51398 Influenza_target
Q71U36 Influenza_target
Q09666 Influenza_target
Q09666 Influenza_target
Q09666 Influenza_target
Q09666 Influenza_target
Q09666 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q9BQA1 Influenza_target
Q13838 Influenza_target
Q13155 Influenza_target
Q8TEX9 Influenza_target
Q8TEX9 Influenza_target
Q96I59 Influenza_target
P35658 Influenza_target
Q9BZQ6 Influenza_target
Q9BZQ6 Influenza_target
Q9HAV7 Influenza_target
Q15773 Influenza_target
Q15773 Influenza_target
P27797 Influenza_target
P27797 Influenza_target
O43852 Influenza_target
O43852 Influenza_target
O43852 Influenza_target
O43852 Influenza_target
Q92804 Influenza_target
Q8NBS9 Influenza_target
P07384 Influenza_target
P52907 Influenza_target
P52907 Influenza_target
P52907 Influenza_target
P47756 Influenza_target
P47756 Influenza_target
P47756 Influenza_target
P68431 Influenza_target
P68431 Influenza_target
P68431 Influenza_target
P68431 Influenza_target
O14654 Influenza_target
Q9BPW8 Influenza_target
Q9BPW8 Influenza_target
Q9BPW8 Influenza_target
Q9BPW8 Influenza_target
Q9BPW8 Influenza_target
O00116 Influenza_target
Q9Y265 Influenza_target
Q9Y265 Influenza_target
Q9Y265 Influenza_target
Q9Y265 Influenza_target
Q9Y265 Influenza_target
Q9Y265 Influenza_target
P63167 Influenza_target
P63167 Influenza_target
P63167 Influenza_target
P63167 Influenza_target
P63167 Influenza_target
P55884 Influenza_target
P55884 Influenza_target
P55884 Influenza_target
P55884 Influenza_target
O15371 Influenza_target
O15371 Influenza_target
O00303 Influenza_target
O15372 Influenza_target
P50454 Influenza_target
P50454 Influenza_target
P35520 Influenza_target
P46940 Influenza_target
O75794 Influenza_target
O75794 Influenza_target
Q13501 Influenza_target
Q13501 Influenza_target
O95470 Influenza_target
Q9NVP1 Influenza_target
Q9NVP1 Influenza_target
Q9NVP1 Influenza_target
Q9NVP1 Influenza_target
Q9NVP1 Influenza_target
Q92522 Influenza_target
Q92522 Influenza_target
Q92522 Influenza_target
Q92522 Influenza_target
O14981 Influenza_target
Q14978 Influenza_target
Q969Z0 Influenza_target
Q12904 Influenza_target
Q12904 Influenza_target
Q3ZCQ8 Influenza_target
Q3ZCQ8 Influenza_target
Q3ZCQ8 Influenza_target
Q15645 Influenza_target
P20674 Influenza_target
O76071 Influenza_target
Q9Y287 Influenza_target
Q9Y287 Influenza_target
Q9Y5V3 Influenza_target
Q9Y5V3 Influenza_target
Q9Y5V3 Influenza_target
Q9Y5V3 Influenza_target
Q9Y5V3 Influenza_target
Q9Y5V3 Influenza_target
O43324 Influenza_target
O43324 Influenza_target
O95816 Influenza_target
O95816 Influenza_target
O95816 Influenza_target
O95816 Influenza_target
O95816 Influenza_target
O95816 Influenza_target
O95816 Influenza_target
P13667 Influenza_target
Q15051 Influenza_target
Q8N1F7 Influenza_target
Q8N1F7 Influenza_target
Q8N1F7 Influenza_target
P04233 Influenza_target
Q15020 Influenza_target
Q15020 Influenza_target
Q15020 Influenza_target
Q15020 Influenza_target
Q15020 Influenza_target
P38919 Influenza_target
P43243 Influenza_target
P43243 Influenza_target
P43243 Influenza_target
Q5SW79 Influenza_target
Q5SW79 Influenza_target
Q96HA1 Influenza_target
Q96HA1 Influenza_target
Q9UN86 Influenza_target
O15027 Influenza_target
O15027 Influenza_target
O14979 Influenza_target
O14979 Influenza_target
O14979 Influenza_target
intact:EBI-2548851 Influenza_target
A0A087X159 Influenza_target
A0A3B3IS55 Influenza_target
A0A3B3ISM6 Influenza_target
A0A3B3IT92 Influenza_target
A0AV96 Influenza_target
A0AV96 Influenza_target
A0AV96 Influenza_target
A0FGR8 Influenza_target
A0FGR8 Influenza_target
A0FGR8 Influenza_target
A1L0T0 Influenza_target
A1L0T0 Influenza_target
A1L0T0 Influenza_target
A6ND22 Influenza_target
A6NEC2 Influenza_target
A6NJA2 Influenza_target
A6QRH7 Influenza_target
A8MQB8 Influenza_target
A8MXH2 Influenza_target
B0QYN7 Influenza_target
B0QYN7 Influenza_target
B1AHA8 Influenza_target
B4DDG7 Influenza_target
B4DGU4 Influenza_target
B4DGU4 Influenza_target
B4DGU4 Influenza_target
B4DIT7 Influenza_target
B4DIT7 Influenza_target
B4DL14 Influenza_target
B4DL14 Influenza_target
B4DLC0 Influenza_target
B4DLN1 Influenza_target
B4DLN1 Influenza_target
B4DLN1 Influenza_target
B4DLN1 Influenza_target
B4DLR8 Influenza_target
B4DLR8 Influenza_target
B4DM74 Influenza_target
B4DPJ8 Influenza_target
B4DQA8 Influenza_target
B4DSJ8 Influenza_target
B4DUC8 Influenza_target
B4DUR8 Influenza_target
B4DUR8 Influenza_target
B4DUR8 Influenza_target
B4DZG7 Influenza_target
B4E022 Influenza_target
B4E022 Influenza_target
B4E022 Influenza_target
B4E022 Influenza_target
B4E022 Influenza_target
B4E022 Influenza_target
B4E022 Influenza_target
B4E3S0 Influenza_target
B4E3T4 Influenza_target
B4E3T4 Influenza_target
B4E3T4 Influenza_target
B5MCF9 Influenza_target
B5MCF9 Influenza_target
B5MCX3 Influenza_target
B7Z2F4 Influenza_target
B7Z9L0 Influenza_target
B7Z9L0 Influenza_target
B9ZVN9 Influenza_target
C9J2Y9 Influenza_target
C9J2Y9 Influenza_target
C9J2Y9 Influenza_target
C9J384 Influenza_target
C9J384 Influenza_target
C9J3L8 Influenza_target
C9J406 Influenza_target
C9JAW5 Influenza_target
C9JAW5 Influenza_target
C9JAW5 Influenza_target
C9JG87 Influenza_target
C9JLU1 Influenza_target
C9JV02 Influenza_target
D6RB85 Influenza_target
D6RBZ0 Influenza_target
D6REE5 Influenza_target
D6RFH4 Influenza_target
D6RFM5 Influenza_target
D6RJ07 Influenza_target
D6RJ07 Influenza_target
E5RHG8 Influenza_target
E5RHG8 Influenza_target
E5RHT6 Influenza_target
E5RI99 Influenza_target
E5RI99 Influenza_target
E7EPW2 Influenza_target
E7EQR4 Influenza_target
E7ETS9 Influenza_target
E7ETU5 Influenza_target
E7ETU9 Influenza_target
E7EU96 Influenza_target
E9PBF6 Influenza_target
E9PBF6 Influenza_target
E9PC52 Influenza_target
E9PDE8 Influenza_target
E9PDE8 Influenza_target
E9PE17 Influenza_target
E9PE17 Influenza_target
E9PE17 Influenza_target
E9PF06 Influenza_target
E9PFK5 Influenza_target
E9PH18 Influenza_target
E9PH82 Influenza_target
E9PH82 Influenza_target
E9PH82 Influenza_target
E9PHA6 Influenza_target
E9PIE4 Influenza_target
E9PIF2 Influenza_target
E9PJC4 Influenza_target
E9PKA7 Influenza_target
E9PKG1 Influenza_target
E9PKG1 Influenza_target
E9PKV2 Influenza_target
E9PKV2 Influenza_target
E9PLL6 Influenza_target
E9PMI6 Influenza_target
E9PMI6 Influenza_target
E9PNW8 Influenza_target
E9PQ57 Influenza_target
F2Z2B9 Influenza_target
F2Z2I2 Influenza_target
